accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_0031A2F.2	B.D.E.1	2025-03-18	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH144265/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626097	0.9985547234266193			OZ279387.1				0	0
PP_0031A3D.2	B.D.E.1	2024-12-31	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15205	2025-06-30	hRSV/B/Spain/CT-HUVH145574/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626098	0.7657995007226382			OZ279396.1				0	3544
PP_0031A59.2	B.D.E.1.1	2025-02-04	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15445	2025-06-30	hRSV/B/Spain/CT-HUVH146923/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626100	0.9498094862698726			OZ279047.1				0	692
PP_0031A75.2	B.D.E.1.7	2025-02-11	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15198	2025-06-30	hRSV/B/Spain/CT-HUVH147258/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626102	0.9981605570884247			OZ279437.1				0	1
PP_0031BR1.2	B.D.E.1	2024-10-29	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15200	2025-06-30	hRSV/B/Spain/CT-HUVH-314380/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626154	0.9984233346472211			OZ279058.1				0	0
PP_0031BSZ.2	B.D.4.1.1	2024-12-16	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH314536/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626155	0.9980291683090264			OZ279520.1				0	6
PP_0031BTX.2	B.D.E.1.8	2024-11-27	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15194	2025-06-30	hRSV/B/Spain/CT-HUVH-314738/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626156	0.997832085139929			OZ279432.1				0	1
PP_0031BUV.2	B.D.E.1	2024-12-04	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH-314831/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626157	0.998357640257522			OZ279464.1				0	1
PP_0031BVT.2	B.D.E.1.7	2024-12-10	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15193	2025-06-30	hRSV/B/Spain/CT-HUVH314891/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626158	0.997832085139929			OZ279483.1				0	0
PP_0031BWR.2	B.D.E.1.8	2024-12-10	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15153	2025-06-30	hRSV/B/Spain/CT-HUVH-314892/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626159	0.9276704769412693			OZ279470.1				0	1028
PP_0031BXP.2	B.D.E.1	2024-12-11	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15204	2025-06-30	hRSV/B/Spain/CT-HUVH314917/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626160	0.998357640257522			OZ279359.1				0	1
PP_0031BYM.2	B.D.E.1	2024-12-11	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH314918/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626161	0.9986204178163185			OZ279378.1				0	0
PP_0031BZK.2	B.D.E.1.1	2024-12-11	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		11337	2025-06-30	hRSV/B/Spain/CT-HUVH314919/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626162	0.7446459072395217			OZ279318.1				0	0
PP_0031C0H.2	B.D.E.1	2024-12-17	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH315006/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626163	0.9986204178163185			OZ279351.1				0	0
PP_0031C1F.2	B.D.E.1.8	2024-12-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15208	2025-06-30	hRSV/B/Spain/CT-HUVH-315023/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626164	0.9984233346472211			OZ279369.1				0	0
PP_0031C2D.2	B.D.E.1	2024-12-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH-315024/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626165	0.9984890290369203			OZ279339.1				0	0
PP_0031C3B.2	B.D.E.1	2024-12-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15197	2025-06-30	hRSV/B/Spain/CT-HUVH-315025/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626166	0.997832085139929			OZ279363.1				0	2
PP_0031C49.2	B.D.E.1.8	2025-01-08	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15167	2025-06-30	hRSV/B/Spain/CT-HUVH315200/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626167	0.7368939692550256			OZ279372.1				0	3946
PP_0031C57.2	B.D.E.1	2025-01-08	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15202	2025-06-30	hRSV/B/Spain/CT-HUVH315835/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626168	0.9985547234266193			OZ279239.1				0	0
PP_0031C65.2	B.D.E.1.7	2025-01-09	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15209	2025-06-30	hRSV/B/Spain/CT-HUVH315985/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626169	0.9987518065957167			OZ279394.1				0	0
PP_0031C73.2	B.D.E.1.8	2025-01-09	Spain	Catalonia	Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15196	2025-06-30	hRSV/B/Spain/CT-HUVH315986/2025	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626170	0.9980948626987255			OZ279414.1				0	0
PP_0031CP4.2	B.D.E.1.8	2024-10-13	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH-445245/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626186	0.9985547234266193			OZ279056.1				0	0
PP_0031CQ2.2	B.D.E.1	2024-10-13	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15200	2025-06-30	hRSV/B/Spain/CT-HUVH-445373/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626187	0.9984233346472211			OZ279054.1				0	0
PP_0031CR0.2	B.D.E.1	2024-10-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15198	2025-06-30	hRSV/B/Spain/CT-HUVH-448732/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626188	0.9981605570884247			OZ279050.1				0	1
PP_0031CTW.2	B.D.E.1	2024-10-25	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15171	2025-06-30	hRSV/B/Spain/CT-HUVH-454185/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626190	0.9894232032584417			OZ279078.1				0	105
PP_0031CUU.2	B.D.E.1	2024-10-29	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH-456596/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626191	0.9984890290369203			OZ279090.1				0	1
PP_0031CVS.2	B.D.E.1	2024-10-31	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		11339	2025-06-30	hRSV/B/Spain/CT-HUVH-458530/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626192	0.7320982788069899			OZ279086.1				0	191
PP_0031CWQ.2	B.D.E.1.8	2024-11-02	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		11337	2025-06-30	hRSV/B/Spain/CT-HUVH-459211/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626193	0.7445802128498227			OZ279491.1				0	0
PP_0031CXN.2	B.D.E.1	2024-11-02	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15181	2025-06-30	hRSV/B/Spain/CT-HUVH-459384/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626194	0.9903429247142294			OZ279507.1				0	102
PP_0031CYL.2	B.D.E.1.8	2024-11-08	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15204	2025-06-30	hRSV/B/Spain/CT-HUVH-463538/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626195	0.9986204178163185			OZ279005.1				0	0
PP_0031CZJ.2	B.D.E.1	2024-11-10	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH-464886/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626196	0.9986204178163185			OZ278996.1				0	0
PP_0031D0G.2	B.D.E.1	2024-11-12	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15203	2025-06-30	hRSV/B/Spain/CT-HUVH-465707/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626197	0.9986204178163185			OZ279034.1				0	0
PP_0031D1E.2	B.D.E.1.8	2024-11-14	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15193	2025-06-30	hRSV/B/Spain/CT-HUVH-467696/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626198	0.9985547234266193			OZ279031.1				0	0
PP_0031D2C.2	B.D.E.1.7	2024-11-17	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15201	2025-06-30	hRSV/B/Spain/CT-HUVH-469550/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626199	0.9984890290369203			OZ279352.1				0	0
PP_0031D3A.2	B.D.E.1.8	2024-11-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15199	2025-06-30	hRSV/B/Spain/CT-HUVH-470045/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626200	0.9980291683090264			OZ279353.1				0	2
PP_0031D48.2	B.D.E.1	2024-11-18	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15195	2025-06-30	hRSV/B/Spain/CT-HUVH-470300/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626201	0.997832085139929			OZ279342.1				0	1
PP_0031D56.2	B.D.E.1.8	2024-11-20	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15197	2025-06-30	hRSV/B/Spain/CT-HUVH-471538/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626202	0.9980291683090264			OZ279361.1				0	1
PP_0031D64.2	B.D.E.1	2024-11-21	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15202	2025-06-30	hRSV/B/Spain/CT-HUVH-471961/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626203	0.9982919458678229			OZ279355.1				0	2
PP_0031D72.2	B.D.4.1.1	2024-11-21	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15195	2025-06-30	hRSV/B/Spain/CT-HUVH-472214/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626204	0.9980948626987255			OZ279325.1				0	1
PP_0031D80.2	B.D.E.1	2024-11-23	Spain	Catalonia	Pinana, Maria; Andres, Cristina; Gonzalez Sanchez, Alejandra; Prats, Ignasi; Garcia Comunas, Karen; Piquer, Maria; Dima, Elena; Martin, Maria Carmen; Pumarola, Tomas; Anton, Andres	Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut de Recerca		15195	2025-06-30	hRSV/B/Spain/CT-HUVH-474029/2024	Respiratory Virus Unit, Hospital Universitari Vall d'Hebron, Barcelona, Spain	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118626205	0.997832085139929			OZ279321.1				0	1
